	MatD230	EM160b	MG230	MatD160	FD90	MatG230	FD160	MatG160	EG160b	MatG90	MatG20	FD20	ED160b	ME160	FD230	MatD90	EG230	EG160	EG90	EG20	EM230	EM160	EM90	EM20	ED230	ED160	ED90	ED20
21/12/2014 18:10	21.819	21.604	22.417	21.390	20.126	22.058	21.008	21.461	21.581	21.246	20.674	18.961		21.127	20.913		21.963	23.040	21.079	20.865	21.915	21.461	22.321	20.269	22.681	21.175	20.650	19.365
21/12/2014 18:15	21.819	21.604	22.393	21.366	20.103	22.058	20.984	21.461	21.581	21.246	20.674	18.961		21.127	20.913		21.963	23.040	21.079	20.865	21.915	21.437	22.298	20.269	22.705	21.175	20.650	19.365
21/12/2014 18:20	21.819	21.604	22.393	21.366	20.103	22.058	20.984	21.461	21.581	21.246	20.674	18.961		21.127	20.913		21.963	23.040	21.079	20.865	21.915	21.437	22.298	20.269	22.657	21.175	20.627	19.365
21/12/2014 18:25	21.819	21.604	22.393	21.366	20.103	22.058	20.984	21.461	21.581	21.246	20.674	18.961		21.103	20.913		21.963	23.040	21.079	20.865	21.915	21.437	22.298	20.269	22.657	21.151	20.627	19.365
21/12/2014 18:30	21.795	21.604	22.393	21.366	20.103	22.058	20.984	21.461	21.557	21.246	20.674	18.961		21.127	20.889		21.939	23.040	21.079	20.865	21.915	21.437	22.321	20.269	22.681	21.175	20.627	19.341
21/12/2014 18:35	21.795	21.604	22.393	21.366	20.103	22.034	20.984	21.461	21.581	21.223	20.650	18.961		21.103	20.889		21.939	23.016	21.079	20.841	21.915	21.437	22.298	20.246	22.681	21.175	20.627	19.365
21/12/2014 18:40	21.795	21.581	22.393	21.366	20.103	22.034	20.984	21.437	21.557	21.223	20.650	18.961		21.103	20.889		21.939	23.016	21.079	20.865	21.915	21.437	22.298	20.246	22.657	21.151	20.627	19.365
21/12/2014 18:45	21.795	21.581	22.393	21.342	20.103	22.034	20.984	21.437	21.557	21.223	20.650	18.937		21.103	20.889		21.939	23.016	21.079	20.865	21.891	21.437	22.298	20.246	22.657	21.175	20.627	19.365
21/12/2014 18:50	21.795	21.581	22.393	21.342	20.103	22.034	20.984	21.437	21.557	21.223	20.650	18.937		21.103	20.889		21.939	23.016	21.079	20.841	21.891	21.437	22.298	20.246	22.681	21.151	20.627	19.365
21/12/2014 18:55	21.795	21.581	22.393	21.342	20.103	22.034	20.984	21.437	21.557	21.223	20.650	18.937		21.103	20.889		21.939	23.016	21.079	20.865	21.891	21.437	22.298	20.246	22.657	21.151	20.627	19.365
21/12/2014 19:00	21.795	21.581	22.393	21.342	20.103	22.034	20.984	21.437	21.557	21.223	20.650	18.937		21.079	20.889		21.939	23.016	21.056	20.841	21.891	21.437	22.298	20.246	22.657	21.151	20.627	19.341
21/12/2014 19:05	21.795	21.581	22.369	21.342	20.079	22.034	20.984	21.437	21.557	21.223	20.650	18.937		21.103	20.889		21.939	23.016	21.056	20.865	21.891	21.437	22.298	20.246	22.657	21.151	20.627	19.341
21/12/2014 19:10	21.795	21.581	22.369	21.342	20.103	22.034	20.984	21.437	21.557	21.223	20.650	18.937		21.103	20.889		21.915	23.016	21.056	20.841	21.891	21.437	22.298	20.246	22.681	21.151	20.627	19.365
21/12/2014 19:15	21.795	21.581	22.369	21.342	20.103	22.034	20.984	21.437	21.557	21.223	20.650	18.937		21.079	20.889		21.915	23.016	21.056	20.841	21.891	21.437	22.298	20.246	22.681	21.151	20.627	19.365
21/12/2014 19:20	21.795	21.581	22.369	21.342	20.079	22.034	20.960	21.437	21.557	21.223	20.650	18.937		21.103	20.889		21.915	23.016	21.056	20.841	21.891	21.437	22.298	20.246	22.681	21.151	20.627	19.341
21/12/2014 19:25	21.795	21.581	22.369	21.342	20.079	22.034	20.960	21.437	21.557	21.223	20.650	18.937		21.079	20.889		21.915	23.016	21.056	20.841	21.891	21.413	22.274	20.246	22.657	21.151	20.627	19.365
21/12/2014 19:30	21.795	21.581	22.369	21.342	20.079	22.034	20.960	21.437	21.557	21.223	20.650	18.937		21.079	20.889		21.915	23.016	21.056	20.841	21.891	21.413	22.274	20.246	22.681	21.151	20.627	19.365
21/12/2014 19:35	21.772	21.557	22.369	21.342	20.079	22.034	20.960	21.413	21.557	21.223	20.650	18.937		21.103	20.865		21.915	23.016	21.056	20.841	21.867	21.413	22.274	20.246	22.657	21.151	20.627	19.341
21/12/2014 19:40	21.772	21.557	22.369	21.318	20.079	22.034	20.960	21.413	21.557	21.223	20.650	18.937		21.079	20.865		21.915	23.016	21.056	20.841	21.867	21.413	22.274	20.246	22.657	21.151	20.627	19.365
21/12/2014 19:45	21.772	21.557	22.369	21.342	20.079	22.034	20.960	21.413	21.557	21.223	20.650	18.937		21.079	20.865		21.915	23.016	21.056	20.841	21.867	21.413	22.274	20.246	22.657	21.151	20.603	19.341
21/12/2014 19:50	21.772	21.557	22.369	21.318	20.079	22.034	20.960	21.413	21.533	21.199	20.650	18.937		21.079	20.865		21.915	23.016	21.056	20.841	21.867	21.413	22.274	20.246	22.657	21.151	20.603	19.365
21/12/2014 19:55	21.772	21.557	22.369	21.318	20.079	22.011	20.960	21.413	21.533	21.199	20.650	18.937		21.079	20.865		21.915	22.992	21.056	20.841	21.843	21.413	22.274	20.246	22.657	21.151	20.627	19.365
21/12/2014 20:00	21.772	21.557	22.369	21.318	20.079	22.011	20.960	21.413	21.533	21.199	20.650	18.937		21.079	20.865		21.915	22.992	21.056	20.817	21.867	21.413	22.274	20.246	22.657	21.151	20.603	19.341
21/12/2014 20:05	21.772	21.533	22.369	21.318	20.079	22.011	20.936	21.413	21.533	21.199	20.650	18.937		21.079	20.865		21.891	22.992	21.032	20.841	21.843	21.390	22.274	20.222	22.633	21.127	20.603	19.341
21/12/2014 20:10	21.748	21.533	22.345	21.318	20.079	22.011	20.936	21.413	21.533	21.199	20.650	18.937		21.056	20.865		21.891	22.992	21.032	20.841	21.843	21.390	22.250	20.246	22.633	21.127	20.603	19.341
21/12/2014 20:15	21.748	21.533	22.345	21.318	20.079	21.987	20.936	21.413	21.533	21.199	20.650	18.937		21.056	20.865		21.891	22.992	21.032	20.817	21.843	21.390	22.274	20.222	22.633	21.127	20.603	19.341
21/12/2014 20:20	21.748	21.533	22.345	21.318	20.079	22.011	20.936	21.390	21.533	21.199	20.650	18.937		21.056	20.841		21.891	22.992	21.032	20.817	21.819	21.390	22.250	20.246	22.633	21.127	20.603	19.341
21/12/2014 20:25	21.748	21.533	22.345	21.318	20.079	22.011	20.936	21.390	21.509	21.199	20.650	18.937		21.056	20.841		21.891	22.992	21.032	20.817	21.819	21.390	22.250	20.222	22.633	21.127	20.603	19.341
21/12/2014 20:30	21.748	21.533	22.345	21.318	20.079	22.011	20.936	21.390	21.509	21.175	20.650	18.913		21.056	20.841		21.891	22.992	21.032	20.817	21.819	21.390	22.250	20.222	22.633	21.127	20.603	19.341
21/12/2014 20:35	21.748	21.533	22.345	21.318	20.055	21.987	20.936	21.390	21.533	21.175	20.627	18.913		21.056	20.841		21.891	22.992	21.032	20.817	21.843	21.390	22.250	20.222	22.633	21.103	20.603	19.341
21/12/2014 20:40	21.748	21.533	22.345	21.318	20.055	21.987	20.936	21.390	21.509	21.175	20.627	18.913		21.056	20.841		21.891	22.992	21.032	20.817	21.843	21.390	22.250	20.222	22.633	21.127	20.603	19.341
21/12/2014 20:45	21.724	21.509	22.345	21.318	20.055	21.987	20.936	21.390	21.509	21.175	20.627	18.913		21.056	20.841		21.891	22.992	21.032	20.817	21.819	21.366	22.250	20.222	22.657	21.127	20.603	19.341
21/12/2014 20:50	21.724	21.533	22.345	21.318	20.055	21.987	20.936	21.390	21.509	21.175	20.627	18.913		21.056	20.841		21.891	22.968	21.032	20.817	21.819	21.390	22.250	20.222	22.633	21.127	20.579	19.341
21/12/2014 20:55	21.724	21.509	22.321	21.294	20.055	21.987	20.936	21.390	21.533	21.175	20.627	18.913		21.032	20.841		21.891	22.968	21.008	20.817	21.843	21.390	22.250	20.222	22.633	21.103	20.603	19.341
21/12/2014 21:00	21.724	21.509	22.321	21.294	20.055	21.987	20.936	21.390	21.509	21.175	20.627	18.913		21.032	20.841		21.891	22.992	21.008	20.817	21.819	21.366	22.250	20.222	22.633	21.127	20.579	19.318
21/12/2014 21:05	21.724	21.509	22.321	21.294	20.055	21.987	20.936	21.390	21.509	21.175	20.627	18.913		21.032	20.841		21.867	22.992	21.008	20.817	21.819	21.390	22.226	20.222	22.609	21.103	20.579	19.318
21/12/2014 21:10	21.724	21.509	22.321	21.294	20.055	21.987	20.936	21.390	21.509	21.175	20.627	18.913		21.032	20.817		21.867	22.968	21.008	20.817	21.819	21.366	22.226	20.222	22.609	21.103	20.579	19.318
21/12/2014 21:15	21.724	21.509	22.321	21.294	20.055	21.987	20.936	21.366	21.509	21.151	20.627	18.913		21.032	20.841		21.867	22.968	21.008	20.817	21.819	21.366	22.250	20.222	22.609	21.127	20.579	19.318
21/12/2014 21:20	21.724	21.509	22.321	21.294	20.055	21.987	20.913	21.366	21.509	21.151	20.627	18.889		21.032	20.841		21.867	22.968	21.008	20.817	21.819	21.366	22.226	20.222	22.633	21.103	20.579	19.318
21/12/2014 21:25	21.724	21.509	22.321	21.294	20.055	21.987	20.913	21.366	21.509	21.151	20.627	18.889		21.032	20.841		21.867	22.968	21.008	20.817	21.795	21.366	22.226	20.222	22.633	21.103	20.579	19.318
21/12/2014 21:30	21.700	21.509	22.321	21.294	20.055	21.987	20.913	21.366	21.509	21.151	20.603	18.866		21.032	20.841		21.867	22.968	21.008	20.793	21.795	21.366	22.226	20.198	22.633	21.103	20.579	19.318
21/12/2014 21:35	21.700	21.509	22.321	21.294	20.055	21.987	20.913	21.366	21.509	21.151	20.603	18.889		21.032	20.817		21.867	22.968	21.008	20.817	21.795	21.366	22.226	20.198	22.609	21.103	20.579	19.318
21/12/2014 21:40	21.700	21.509	22.321	21.294	20.055	21.987	20.913	21.366	21.509	21.151	20.627	18.866		21.032	20.817		21.867	22.968	21.008	20.817	21.795	21.366	22.226	20.222	22.609	21.103	20.579	19.318
21/12/2014 21:45	21.700	21.509	22.321	21.294	20.055	21.987	20.889	21.366	21.509	21.127	20.603	18.866		21.032	20.817		21.867	22.968	21.008	20.817	21.795	21.366	22.226	20.198	22.609	21.103	20.579	19.341
21/12/2014 21:50	21.700	21.509	22.321	21.294	20.031	21.963	20.913	21.366	21.509	21.151	20.603	18.866		21.032	20.817		21.867	22.968	21.008	20.817	21.795	21.342	22.226	20.198	22.609	21.103	20.579	19.318
21/12/2014 21:55	21.700	21.509	22.298	21.294	20.031	21.987	20.913	21.366	21.509	21.127	20.603	18.866		21.032	20.817		21.867	22.968	21.008	20.817	21.795	21.366	22.226	20.222	22.609	21.103	20.555	19.318
21/12/2014 22:00	21.724	21.509	22.321	21.270	20.031	21.963	20.913	21.366	21.509	21.127	20.603	18.866		21.032	20.841		21.867	22.968	20.984	20.817	21.795	21.342	22.226	20.222	22.609	21.103	20.555	19.318
21/12/2014 22:05	21.700	21.485	22.321	21.270	20.031	21.987	20.913	21.366	21.509	21.127	20.603	18.866		21.032	20.817		21.867	22.944	20.984	20.793	21.772	21.366	22.226	20.222	22.633	21.103	20.555	19.318
21/12/2014 22:10	21.700	21.485	22.321	21.270	20.031	21.987	20.913	21.366	21.509	21.127	20.603	18.866		21.008	20.817		21.867	22.944	21.008	20.817	21.795	21.342	22.226	20.198	22.609	21.103	20.579	19.318
21/12/2014 22:15	21.700	21.485	22.321	21.270	20.031	21.987	20.913	21.366	21.509	21.127	20.603	18.842		21.032	20.841		21.867	22.968	21.008	20.817	21.795	21.342	22.226	20.198	22.609	21.079	20.579	19.318
21/12/2014 22:20	21.700	21.485	22.298	21.270	20.031	21.987	20.913	21.366	21.509	21.127	20.603	18.842		21.008	20.817		21.867	22.944	20.984	20.793	21.772	21.342	22.226	20.198	22.609	21.103	20.579	19.318
21/12/2014 22:25	21.700	21.485	22.298	21.270	20.007	21.963	20.913	21.366	21.509	21.127	20.603	18.842		21.008	20.817		21.843	22.944	20.984	20.793	21.795	21.342	22.226	20.198	22.633	21.103	20.555	19.318
21/12/2014 22:30	21.700	21.485	22.298	21.270	20.007	21.987	20.913	21.366	21.509	21.127	20.603	18.842		21.008	20.841		21.867	22.944	20.984	20.793	21.819	21.342	22.202	20.198	22.609	21.103	20.555	19.318
21/12/2014 22:35	21.724	21.485	22.298	21.270	20.007	21.963	20.913	21.366	21.509	21.127	20.603	18.842		21.008	20.817		21.867	22.944	20.984	20.793	21.795	21.342	22.226	20.198	22.633	21.103	20.555	19.318
21/12/2014 22:40	21.724	21.485	22.298	21.270	20.007	21.987	20.913	21.366	21.509	21.127	20.603	18.842		21.008	20.817		21.867	22.944	20.984	20.793	21.819	21.342	22.226	20.198	22.609	21.103	20.555	19.318
21/12/2014 22:45	21.724	21.509	22.298	21.294	20.007	21.987	20.913	21.366	21.509	21.127	20.603	18.842		21.008	20.841		21.867	22.968	20.984	20.793	21.843	21.342	22.226	20.222	22.633	21.103	20.555	19.318
21/12/2014 22:50	21.724	21.509	22.321	21.294	20.007	21.963	20.913	21.366	21.509	21.127	20.603	18.842		21.008	20.841		21.867	22.968	20.984	20.793	21.843	21.366	22.226	20.198	22.633	21.103	20.555	19.318
21/12/2014 22:55	21.748	21.509	22.321	21.294	20.007	21.963	20.913	21.366	21.509	21.127	20.603	18.842		21.032	20.841		21.867	22.968	20.984	20.793	21.819	21.366	22.226	20.222	22.633	21.103	20.555	19.318
21/12/2014 23:00	21.748	21.509	22.321	21.294	20.007	21.987	20.913	21.390	21.509	21.151	20.603	18.842		21.032	20.841		21.867	22.968	20.984	20.793	21.843	21.366	22.226	20.198	22.633	21.103	20.555	19.318
21/12/2014 23:05	21.748	21.509	22.321	21.294	20.007	21.987	20.913	21.366	21.509	21.151	20.603	18.842		21.032	20.841		21.867	22.968	20.984	20.793	21.843	21.366	22.226	20.198	22.633	21.103	20.555	19.318
21/12/2014 23:10	21.772	21.509	22.321	21.294	20.007	21.987	20.913	21.390	21.509	21.151	20.603	18.842		21.032	20.865		21.867	22.968	20.984	20.793	21.867	21.366	22.250	20.198	22.657	21.127	20.555	19.341
21/12/2014 23:15	21.772	21.509	22.321	21.318	20.007	21.987	20.913	21.390	21.509	21.151	20.603	18.866		21.032	20.841		21.867	22.968	20.984	20.793	21.843	21.390	22.250	20.198	22.657	21.127	20.555	19.341
21/12/2014 23:20	21.772	21.533	22.321	21.318	20.007	21.987	20.936	21.390	21.509	21.175	20.603	18.842		21.032	20.841		21.867	22.968	20.984	20.793	21.867	21.366	22.250	20.222	22.657	21.127	20.579	19.318
21/12/2014 23:25	21.772	21.533	22.345	21.318	20.007	21.987	20.913	21.390	21.509	21.151	20.603	18.866		21.032	20.841		21.867	22.968	20.984	20.817	21.867	21.390	22.250	20.222	22.633	21.127	20.555	19.341
21/12/2014 23:30	21.795	21.533	22.321	21.318	20.007	21.987	20.936	21.390	21.509	21.175	20.603	18.842		21.032	20.841		21.867	22.968	20.984	20.817	21.867	21.390	22.250	20.222	22.633	21.127	20.555	19.341
21/12/2014 23:35	21.795	21.533	22.321	21.318	20.007	21.987	20.936	21.390	21.509	21.175	20.603	18.866		21.032	20.841		21.867	22.968	21.008	20.817	21.867	21.390	22.250	20.198	22.633	21.127	20.579	19.341
21/12/2014 23:40	21.795	21.533	22.321	21.318	20.007	21.987	20.936	21.390	21.509	21.175	20.627	18.866		21.032	20.841		21.891	22.968	21.008	20.793	21.867	21.390	22.250	20.222	22.609	21.127	20.579	19.341
21/12/2014 23:45	21.795	21.533	22.345	21.318	20.031	21.987	20.936	21.413	21.509	21.175	20.603	18.866		21.032	20.841		21.867	22.968	21.008	20.817	21.867	21.390	22.250	20.198	22.633	21.103	20.555	19.341
21/12/2014 23:50	21.795	21.533	22.345	21.318	20.031	21.987	20.913	21.413	21.509	21.175	20.603	18.866		21.032	20.841		21.867	22.968	21.008	20.793	21.867	21.390	22.250	20.222	22.633	21.127	20.579	19.318
21/12/2014 23:55	21.795	21.533	22.345	21.318	20.031	21.987	20.913	21.413	21.509	21.175	20.603	18.866		21.032	20.841		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.222	22.657	21.127	20.579	19.341
22/12/2014 00:00	21.795	21.533	22.345	21.318	20.031	21.987	20.913	21.413	21.509	21.175	20.603	18.866		21.056	20.841		21.867	22.968	21.008	20.817	21.867	21.390	22.250	20.198	22.633	21.127	20.579	19.341
22/12/2014 00:05	21.795	21.533	22.345	21.318	20.031	21.987	20.936	21.413	21.509	21.175	20.603	18.866		21.056	20.841		21.867	22.968	21.008	20.793	21.867	21.390	22.250	20.198	22.633	21.127	20.555	19.318
22/12/2014 00:10	21.795	21.533	22.345	21.318	20.007	21.987	20.913	21.413	21.509	21.175	20.603	18.842		21.032	20.841		21.867	22.968	21.008	20.793	21.867	21.390	22.250	20.222	22.633	21.127	20.555	19.341
22/12/2014 00:15	21.795	21.533	22.345	21.318	20.007	21.987	20.936	21.390	21.509	21.175	20.627	18.866		21.056	20.841		21.891	22.968	21.008	20.817	21.867	21.390	22.250	20.198	22.633	21.127	20.555	19.318
22/12/2014 00:20	21.795	21.533	22.345	21.318	20.007	21.987	20.936	21.413	21.509	21.175	20.627	18.866		21.056	20.841		21.867	22.968	21.008	20.817	21.867	21.390	22.250	20.222	22.657	21.127	20.555	19.318
22/12/2014 00:25	21.795	21.557	22.345	21.318	20.031	21.987	20.936	21.390	21.509	21.175	20.627	18.866		21.056	20.817		21.867	22.968	21.008	20.817	21.867	21.390	22.274	20.222	22.657	21.127	20.555	19.318
22/12/2014 00:30	21.795	21.533	22.345	21.318	20.031	21.987	20.936	21.413	21.509	21.175	20.627	18.866		21.056	20.817		21.891	22.968	21.008	20.817	21.867	21.390	22.250	20.198	22.657	21.103	20.555	19.318
22/12/2014 00:35	21.795	21.533	22.345	21.318	20.031	21.987	20.936	21.390	21.509	21.175	20.603	18.842		21.056	20.817		21.867	22.968	21.008	20.817	21.867	21.390	22.250	20.198	22.633	21.127	20.579	19.341
22/12/2014 00:40	21.795	21.533	22.345	21.318	20.031	21.987	20.936	21.413	21.509	21.175	20.603	18.866		21.056	20.817		21.867	22.968	21.008	20.817	21.867	21.390	22.250	20.198	22.633	21.103	20.579	19.341
22/12/2014 00:45	21.795	21.533	22.345	21.318	20.031	21.987	20.936	21.413	21.509	21.175	20.603	18.842		21.056	20.793		21.867	22.968	21.008	20.793	21.867	21.390	22.250	20.222	22.633	21.103	20.579	19.318
22/12/2014 00:50	21.772	21.533	22.345	21.318	20.031	21.987	20.913	21.390	21.509	21.175	20.603	18.842		21.056	20.817		21.867	22.968	21.008	20.793	21.867	21.390	22.250	20.198	22.633	21.103	20.579	19.341
22/12/2014 00:55	21.772	21.533	22.345	21.318	20.031	21.987	20.913	21.390	21.509	21.175	20.627	18.842		21.056	20.817		21.867	22.968	21.008	20.793	21.843	21.390	22.250	20.198	22.633	21.103	20.579	19.341
22/12/2014 01:00	21.772	21.533	22.321	21.318	20.031	21.987	20.913	21.390	21.509	21.175	20.627	18.866		21.032	20.817		21.867	22.968	20.984	20.793	21.843	21.390	22.250	20.198	22.609	21.127	20.579	19.318
22/12/2014 01:05	21.772	21.509	22.345	21.294	20.031	21.987	20.913	21.390	21.509	21.175	20.603	18.842		21.032	20.841		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.198	22.633	21.103	20.555	19.341
22/12/2014 01:10	21.772	21.533	22.345	21.294	20.031	21.987	20.913	21.390	21.509	21.175	20.603	18.866		21.032	20.817		21.867	22.968	21.008	20.793	21.867	21.390	22.250	20.222	22.609	21.103	20.579	19.318
22/12/2014 01:15	21.772	21.533	22.321	21.318	20.007	21.987	20.913	21.390	21.509	21.175	20.603	18.842		21.032	20.841		21.867	22.968	20.984	20.817	21.843	21.366	22.250	20.198	22.633	21.103	20.555	19.318
22/12/2014 01:20	21.772	21.533	22.321	21.318	20.007	21.987	20.913	21.390	21.509	21.151	20.603	18.842		21.032	20.817		21.867	22.968	20.984	20.793	21.867	21.366	22.250	20.198	22.633	21.103	20.555	19.318
22/12/2014 01:25	21.772	21.533	22.321	21.294	20.007	21.987	20.913	21.390	21.509	21.175	20.603	18.866		21.032	20.817		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.198	22.633	21.103	20.555	19.318
22/12/2014 01:30	21.772	21.509	22.321	21.294	20.007	21.987	20.913	21.390	21.509	21.151	20.603	18.842		21.032	20.817		21.867	22.968	20.984	20.793	21.843	21.366	22.250	20.222	22.633	21.103	20.555	19.318
22/12/2014 01:35	21.772	21.533	22.321	21.294	20.007	21.987	20.913	21.390	21.509	21.151	20.603	18.842		21.032	20.817		21.867	22.968	21.008	20.793	21.843	21.366	22.250	20.222	22.633	21.103	20.555	19.318
22/12/2014 01:40	21.772	21.509	22.321	21.318	20.007	21.987	20.913	21.390	21.509	21.151	20.603	18.842		21.032	20.817		21.867	22.968	20.984	20.817	21.843	21.390	22.250	20.222	22.633	21.103	20.555	19.318
22/12/2014 01:45	21.772	21.533	22.321	21.318	20.007	21.987	20.913	21.390	21.509	21.151	20.603	18.842		21.032	20.817		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.198	22.633	21.103	20.555	19.318
22/12/2014 01:50	21.772	21.533	22.321	21.318	20.031	21.987	20.913	21.390	21.509	21.175	20.603	18.842		21.032	20.817		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.198	22.609	21.103	20.555	19.341
22/12/2014 01:55	21.772	21.533	22.345	21.318	20.007	21.987	20.913	21.390	21.509	21.175	20.603	18.842		21.032	20.817		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.222	22.609	21.103	20.555	19.318
22/12/2014 02:00	21.772	21.533	22.321	21.318	20.007	21.987	20.913	21.390	21.509	21.175	20.603	18.842		21.032	20.817		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.198	22.609	21.103	20.555	19.318
22/12/2014 02:05	21.772	21.533	22.321	21.318	20.007	21.987	20.913	21.390	21.509	21.175	20.603	18.842		21.032	20.817		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.198	22.609	21.103	20.579	19.318
22/12/2014 02:10	21.772	21.533	22.321	21.318	20.007	21.987	20.913	21.390	21.509	21.151	20.603	18.842		21.032	20.817		21.867	22.944	20.984	20.793	21.867	21.390	22.250	20.198	22.609	21.103	20.555	19.318
22/12/2014 02:15	21.772	21.533	22.345	21.318	20.007	21.987	20.913	21.390	21.509	21.175	20.603	18.842		21.032	20.817		21.867	22.944	20.984	20.793	21.867	21.390	22.250	20.198	22.633	21.103	20.555	19.318
22/12/2014 02:20	21.772	21.533	22.321	21.318	20.007	21.987	20.913	21.390	21.509	21.151	20.603	18.842		21.032	20.817		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.222	22.609	21.103	20.579	19.318
22/12/2014 02:25	21.772	21.533	22.321	21.318	20.007	21.987	20.913	21.390	21.509	21.151	20.603	18.842		21.032	20.817		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.198	22.633	21.103	20.555	19.318
22/12/2014 02:30	21.795	21.533	22.321	21.318	20.007	21.987	20.913	21.390	21.509	21.175	20.603	18.842		21.032	20.841		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.198	22.609	21.103	20.579	19.318
22/12/2014 02:35	21.795	21.533	22.321	21.318	20.007	21.987	20.913	21.390	21.509	21.175	20.603	18.842		21.032	20.841		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.198	22.609	21.103	20.555	19.318
22/12/2014 02:40	21.795	21.533	22.345	21.318	20.007	21.987	20.936	21.390	21.509	21.175	20.603	18.842		21.032	20.841		21.867	22.968	21.008	20.793	21.867	21.390	22.250	20.198	22.633	21.127	20.555	19.318
22/12/2014 02:45	21.795	21.533	22.345	21.318	20.007	21.987	20.936	21.390	21.509	21.175	20.627	18.866		21.056	20.841		21.867	22.968	20.984	20.793	21.867	21.390	22.250	20.222	22.609	21.127	20.579	19.341
